8862990.9	2926929.343	4532.114
8863017.566	2926929.343	4536.114
8863044.233	2926929.343	4539.132
8863070.899	2926929.343	4543.711
8863097.565	2926929.343	4548.284
8863124.232	2926929.343	4553.794
8863150.898	2926929.343	4557.764
8863177.564	2926929.343	4561.957
8863204.231	2926929.343	4566.142
8863230.897	2926929.343	4569.206
8863257.564	2926929.343	4572.932
8863284.23	2926929.343	4575.747
8863310.896	2926929.343	4578.489
8863337.563	2926929.343	4587.384
8863364.229	2926929.343	4600.219
8863390.895	2926929.343	4612.753
8863417.562	2926929.343	4624.672
8863444.228	2926929.343	4636.261
8862404.239	2926959.906	4410.338
8862430.906	2926959.906	4416.291
8862457.572	2926959.906	4422.864
8862484.238	2926959.906	4428.212
8862510.905	2926959.906	4430.012
8862537.571	2926959.906	4428.089
8862564.238	2926959.906	4431.17
8862590.904	2926959.906	4436.635
8862617.57	2926959.906	4440.728
8862644.237	2926959.906	4443.403
8862670.903	2926959.906	4448.427
8862697.57	2926959.906	4453.902
8862724.236	2926959.906	4459.343
8862750.902	2926959.906	4465.108
8862777.569	2926959.906	4472.07
8862804.235	2926959.906	4480.304
8862830.901	2926959.906	4487.754
8862857.568	2926959.906	4494.749
8862884.234	2926959.906	4501.656
8862910.901	2926959.906	4508.339
8862937.567	2926959.906	4513.697
8862964.233	2926959.906	4518.603
8862990.9	2926959.906	4523.383
8863017.566	2926959.906	4527.38
8863044.233	2926959.906	4531.024
8863070.899	2926959.906	4534.905
8863097.565	2926959.906	4538.04
8863124.232	2926959.906	4541.302
8863150.898	2926959.906	4544.288
8863177.564	2926959.906	4547.829
8863204.231	2926959.906	4551.704
8863230.897	2926959.906	4555.603
8863257.564	2926959.906	4560.888
8863284.23	2926959.906	4566.688
8863310.896	2926959.906	4573.368
8863337.563	2926959.906	4584.991
8863364.229	2926959.906	4599.079
8863390.895	2926959.906	4612.243
8863417.562	2926959.906	4624.355
8863444.228	2926959.906	4634.916
8862404.239	2926990.469	4406.777
8862430.906	2926990.469	4414.048
8862457.572	2926990.469	4422.164
8862484.238	2926990.469	4428.399
8862510.905	2926990.469	4431.171
8862537.571	2926990.469	4429.689
8862564.238	2926990.469	4430.706
8862590.904	2926990.469	4434.251
8862617.57	2926990.469	4436.369
8862644.237	2926990.469	4439.372
8862670.903	2926990.469	4445.772
8862697.57	2926990.469	4452.351
8862724.236	2926990.469	4457.588
8862750.902	2926990.469	4462.557
8862777.569	2926990.469	4468.287
8862804.235	2926990.469	4474.859
8862830.901	2926990.469	4481.319
8862857.568	2926990.469	4488.091
8862884.234	2926990.469	4494.305
8862910.901	2926990.469	4500.429
8862937.567	2926990.469	4504.93
8862964.233	2926990.469	4509.139
8862990.9	2926990.469	4513.776
8863017.566	2926990.469	4516.681
8863044.233	2926990.469	4519.552
8863070.899	2926990.469	4522.395
8863097.565	2926990.469	4525.002
8863124.232	2926990.469	4528.119
8863150.898	2926990.469	4532.741
8863177.564	2926990.469	4538.333
8863204.231	2926990.469	4544.651
8863230.897	2926990.469	4551.585
8863257.564	2926990.469	4558.299
8863284.23	2926990.469	4566.411
8863310.896	2926990.469	4576.156
8863337.563	2926990.469	4588.328
8863364.229	2926990.469	4601.542
8863390.895	2926990.469	4614.788
8863417.562	2926990.469	4626.942
8863444.228	2926990.469	4636.663
8862404.239	2927021.032	4400.847
8862430.906	2927021.032	4408.854
8862457.572	2927021.032	4417.942
8862484.238	2927021.032	4425.998
8862510.905	2927021.032	4431.4
8862537.571	2927021.032	4430.541
8862564.238	2927021.032	4429.173
8862590.904	2927021.032	4429.68
8862617.57	2927021.032	4430.965
8862644.237	2927021.032	4434.707
8862670.903	2927021.032	4441.091
8862697.57	2927021.032	4448.012
8862724.236	2927021.032	4453.967
8862750.902	2927021.032	4458.802
8862777.569	2927021.032	4463.987
8862804.235	2927021.032	4469.173
8862830.901	2927021.032	4474.849
8862857.568	2927021.032	4480.661
8862884.234	2927021.032	4486.324
8862910.901	2927021.032	4491.627
8862937.567	2927021.032	4495.87
8862964.233	2927021.032	4499.223
8862990.9	2927021.032	4501.429
8863017.566	2927021.032	4502.856
8863044.233	2927021.032	4506.64
8863070.899	2927021.032	4512.181
8863097.565	2927021.032	4518.283
8863124.232	2927021.032	4524.905
8863150.898	2927021.032	4532.114
8863177.564	2927021.032	4539.811
8863204.231	2927021.032	4548.381
8863230.897	2927021.032	4556.897
8863257.564	2927021.032	4564.454
8863284.23	2927021.032	4572.786
8863310.896	2927021.032	4582.238
8863337.563	2927021.032	4592.891
8863364.229	2927021.032	4604.409
8863390.895	2927021.032	4617.011
8863417.562	2927021.032	4628.752
8863444.228	2927021.032	4638.726
8862404.239	2927051.596	4394.542
8862430.906	2927051.596	4401.616
8862457.572	2927051.596	4409.645
8862484.238	2927051.596	4418.081
8862510.905	2927051.596	4425.909
8862537.571	2927051.596	4428.393
8862564.238	2927051.596	4426.441
8862590.904	2927051.596	4424.604
8862617.57	2927051.596	4425.696
8862644.237	2927051.596	4429.992
8862670.903	2927051.596	4435.923
8862697.57	2927051.596	4442.863
8862724.236	2927051.596	4448.815
8862750.902	2927051.596	4453.591
8862777.569	2927051.596	4458.31
8862804.235	2927051.596	4463.093
8862830.901	2927051.596	4468.18
8862857.568	2927051.596	4473.507
8862884.234	2927051.596	4478.735
8862910.901	2927051.596	4482.854
8862937.567	2927051.596	4484.572
8862964.233	2927051.596	4486.116
8862990.9	2927051.596	4489.879
8863017.566	2927051.596	4496.285
8863044.233	2927051.596	4503.9
8863070.899	2927051.596	4512.069
8863097.565	2927051.596	4520.625
