2896
1.06	-5.2E-4
1.07	-4.7E-4
1.08	-5.5E-4
1.09	-6.9E-4
1.1	-8.5E-4
1.11	-0.00103
1.12	-0.00121
1.13	-0.00131
1.14	-0.00119
1.15	-8.1E-4
1.16	-2.4E-4
1.17	3.1E-4
1.18	6.5E-4
1.19	7.1E-4
1.2	5.7E-4
1.21	3.5E-4
1.22	1.9E-4
1.23	1.7E-4
1.24	3.2E-4
1.25	6.6E-4
1.26	0.00116
1.27	0.00175
1.28	0.00234
1.29	0.00284
1.3	0.0032
1.31	0.00341
1.32	0.00343
1.33	0.00324
1.34	0.00279
1.35	0.00218
1.36	0.00155
1.37	0.00111
1.38	9.3E-4
1.39	9E-4
1.4	8.2E-4
1.41	5.8E-4
1.42	2.8E-4
1.43	1.6E-4
1.44	4.2E-4
1.45	0.00107
1.46	0.00188
1.47	0.00259
1.48	0.00304
1.49	0.00327
1.5	0.00337
1.51	0.00336
1.52	0.00316
1.53	0.00265
1.54	0.00167
1.55	1.2E-4
1.56	-0.0021
1.57	-0.00497
1.58	-0.00839
1.59	-0.01215
1.6	-0.01587
1.61	-0.019
1.62	-0.02074
1.63	-0.0203
1.64	-0.01731
1.65	-0.01224
1.66	-0.00634
1.67	-0.00109
1.68	0.00261
1.69	0.00475
1.7	0.00592
1.71	0.00672
1.72	0.00734
1.73	0.00771
1.74	0.00779
1.75	0.00762
1.76	0.00718
1.77	0.00626
1.78	0.0046
1.79	0.00224
1.8	-4.5E-4
1.81	-0.00303
1.82	-0.00528
1.83	-0.00718
1.84	-0.00868
1.85	-0.00944
1.86	-0.00909
1.87	-0.0076
1.88	-0.00543
1.89	-0.00331
1.9	-0.00173
1.91	-6.7E-4
1.92	2.3E-4
1.93	0.00141
1.94	0.00305
1.95	0.00506
1.96	0.00708
1.97	0.00861
1.98	0.00924
1.99	0.00883
2	0.0076
2.01	0.006
2.02	0.00443
2.03	0.00317
2.04	0.00237
2.05	0.00216
2.06	0.00261
2.07	0.00349
2.08	0.00426
2.09	0.00429
2.1	0.00326
2.11	0.00131
2.12	-0.00111
2.13	-0.00361
2.14	-0.00588
2.15	-0.00752
2.16	-0.00798
2.17	-0.0068
2.18	-0.00415
2.19	-9.8E-4
2.2	0.00144
2.21	0.00224
2.22	0.00139
2.23	-5.4E-4
2.24	-0.00282
2.25	-0.0049
2.26	-0.00632
2.27	-0.00657
2.28	-0.00534
2.29	-0.00283
2.3	1.3E-4
2.31	0.00255
2.32	0.00383
2.33	0.00412
2.34	0.00398
2.35	0.00392
2.36	0.00419
2.37	0.00491
2.38	0.00618
2.39	0.00799
2.4	0.00994
2.41	0.0113
2.42	0.01144
2.43	0.01026
2.44	0.00814
2.45	0.00553
2.46	0.00258
2.47	-8E-4
2.48	-0.00458
2.49	-0.0084
2.5	-0.01174
2.51	-0.01412
2.52	-0.01511
2.53	-0.01439
2.54	-0.01186
2.55	-0.00793
2.56	-0.00359
2.57	3E-5
2.58	0.00238
2.59	0.00373
2.6	0.0047
2.61	0.00551
2.62	0.00581
2.63	0.00523
2.64	0.00406
2.65	0.00316
2.66	0.00321
2.67	0.00405
2.68	0.00487
2.69	0.00491
2.7	0.00407
2.71	0.00278
2.72	0.00148
2.73	3.9E-4
2.74	-4.5E-4
2.75	-9.8E-4
2.76	-0.00115
2.77	-0.00103
2.78	-8E-4
2.79	-4.8E-4
2.8	1E-5
2.81	7.1E-4
2.82	0.00132
2.83	0.0014
2.84	7.9E-4
2.85	-2.3E-4
2.86	-0.00129
2.87	-0.00223
2.88	-0.00317
2.89	-0.00401
2.9	-0.00426
2.91	-0.00344
2.92	-0.00159
2.93	6.4E-4
2.94	0.00265
2.95	0.00451
2.96	0.00685
2.97	0.01001
2.98	0.01353
2.99	0.01642
3	0.01803
3.01	0.01844
3.02	0.01821
3.03	0.01774
3.04	0.01709
3.05	0.01627
3.06	0.01547
3.07	0.01495
3.08	0.01464
3.09	0.01413
3.1	0.01289
3.11	0.01063
3.12	0.00738
3.13	0.00334
3.14	-0.00109
3.15	-0.00532
3.16	-0.00866
3.17	-0.01061
3.18	-0.01106
3.19	-0.01021
3.2	-0.00843
3.21	-0.0063
3.22	-0.00477
3.23	-0.00484
3.24	-0.00681
3.25	-0.0096
3.26	-0.01105
3.27	-0.00927
3.28	-0.00398
3.29	0.00332
3.3	0.01042
3.31	0.01572
3.32	0.01867
3.33	0.01936
3.34	0.01809
3.35	0.01542
3.36	0.01234
3.37	0.01003
3.38	0.00914
3.39	0.00946
3.4	0.01025
3.41	0.01102
3.42	0.01169
3.43	0.01222
3.44	0.01219
3.45	0.01099
3.46	0.0085
3.47	0.00528
3.48	0.00211
